id,text,word_count,dialect,source
SASAK_SENT_000161,"Lamun ime kanande jari penyebap side bedose, peleng dait teteh ime nike!",12,general,alkitab_sasak_Mat_5_30
SASAK_SENT_000162,"Solahan side kelangan imende setoweq ketimbang selapuq awakde tetamaq ojok api nerake.""",12,general,alkitab_sasak_Mat_5_30
SASAK_SENT_000163,Araq endah Manik Allah maraq niki: Sebilang dengan saq seang seninene harus ngebeng ie surat seang.,16,general,alkitab_sasak_Mat_5_31
SASAK_SENT_000164,"Laguq mangkin Tiang badaq side: Sebilang dengan saq seang seninene kecuali lantaran zinah, ie jariang seninene bezinah; dait sai saq merariq kance dengan nine saq teseang nike, ie gaweq zinah.""",30,general,alkitab_sasak_Mat_5_32
SASAK_SENT_000165,"Side pade sampun nenaoq endah bahwe leman jaman leluhurte sampun araq pengajahan saq maraq niki: Ndaq besumpah palsu, laguq tegel sumpahde leq arepan Tuhan.",24,general,alkitab_sasak_Mat_5_33
SASAK_SENT_000166,"Laguq mangkin Tiang badaq side: Ndaq gati side besumpah demi langit, sengaq langit nike tahte Allah,",16,general,alkitab_sasak_Mat_5_34
SASAK_SENT_000167,"atao demi gumi, sengaq gumi apah cokor-Ne; atao demi Yerusalem, sengaq nike kote Raje Agung.",15,general,alkitab_sasak_Mat_5_35
SASAK_SENT_000168,"Ndaq endah besumpah demi ulunde, sengaq side ndeq tao miaq bulunde jari puteq atao bideng timaq cume sopoq uwat bulu.",20,general,alkitab_sasak_Mat_5_36
SASAK_SENT_000169,"Lamun enggih, badaq enggih, lamun ndeq badaq ndeq.",8,general,alkitab_sasak_Mat_5_37
SASAK_SENT_000170,"Napi saq lebih leman nike asalne leman Belis.""",8,general,alkitab_sasak_Mat_5_37
SASAK_SENT_000171,"Side pade endah sampun nenaoq bahwe araq pengajahan maraq niki: Penenteng gentiq penenteng, gigi gentiq gigi.",16,general,alkitab_sasak_Mat_5_38
SASAK_SENT_000172,Laguq mangkin Tiang badaq side: Ndaq bales dendem leq dengan saq sampun gaweq jahat leq side.,16,general,alkitab_sasak_Mat_5_39
SASAK_SENT_000173,"Malahan, lamun dengan nempelek sangkepde saq kanan, beng ie endah nempelek sangkepde saq kiri.",14,general,alkitab_sasak_Mat_5_39
SASAK_SENT_000174,"Dait lamun dengan ngelaporang side ojok hakim sengaq meletang kelambinde, beng ie endah jubahde.",14,general,alkitab_sasak_Mat_5_40
SASAK_SENT_000175,"Dait sai juaq saq paksaq side lampaq jaoqne sopoq kilometer, lampaq kance ie due kilometer.",15,general,alkitab_sasak_Mat_5_41
SASAK_SENT_000176,"Lamun araq dengan saq nunas leq side, beng ie.",9,general,alkitab_sasak_Mat_5_42
SASAK_SENT_000177,"Dait ndaq nolaq dengan saq mele nyinggaq leq side.""",9,general,alkitab_sasak_Mat_5_42
SASAK_SENT_000178,Sampun endah side pade nenaoq pengajahan maraq niki: Kasihin batur-baturde dait meriq leq musuh-musuhde.,14,general,alkitab_sasak_Mat_5_43
SASAK_SENT_000179,"Laguq mangkin Tiang badaq side: Kasihin musuh-musuhde dait do'eang dengan saq nganiaye side pade,",14,general,alkitab_sasak_Mat_5_44
SASAK_SENT_000180,"sengaq siq care nike side pade jari bije-bije Bapa side saq leq sorge, saq tiwoqang jelo tipaq dengan saq solah dait tipaq dengan saq jahat.",25,general,alkitab_sasak_Mat_5_45
SASAK_SENT_000181,Allah nurunang ujan tipaq dengan saq kenaq perbuatanne dait tipaq dengan saq jahat.,13,general,alkitab_sasak_Mat_5_45
SASAK_SENT_000182,"Sengaq lamun side ngasihin dengan saq ngasihin side doang, napi saq gen jari upaqde?",14,general,alkitab_sasak_Mat_5_46
SASAK_SENT_000183,Tekan penagih pajek endah ngelaksaneang hal maraq nike.,8,general,alkitab_sasak_Mat_5_46
SASAK_SENT_000184,"Dait lamun side pade ngucapang salam cume tipaq batur-baturde doang, napi istimewene?",12,general,alkitab_sasak_Mat_5_47
SASAK_SENT_000185,Dengan-dengan saq ndeq kenal Allah endah ngelaksaneang hal nike!,9,general,alkitab_sasak_Mat_5_47
SASAK_SENT_000186,"Keranaq nike side harus sempurne, pade maraq Bapa side leq sorge nike sempurne.""",13,general,alkitab_sasak_Mat_5_48
SASAK_SENT_000187,"Pade inget solah-solah, ndaq side ngelaksaneang ibadahde leq julun dengan siq maksut adeq teserioq siq ie pade.",17,general,alkitab_sasak_Mat_6_1
SASAK_SENT_000188,"Lamun side pade maraq nike, side pade ndeq gen teican upaq siq Bapa side leq sorge.",16,general,alkitab_sasak_Mat_6_1
SASAK_SENT_000189,"Jari, lamun side besedekah ojok dengan miskin, ndaq beleq-beleqang hal nike maraq saq tepiaq siq dengan munapik.",17,general,alkitab_sasak_Mat_6_2
SASAK_SENT_000190,Ie pade demen ngelaksaneang hal nike leq dalem bale ibadah dait leq rurung-rurung beleq adeqne teajum siq dengan.,18,general,alkitab_sasak_Mat_6_2
SASAK_SENT_000191,"Pade inget, ie pade sampun nerimaq upaqne.",7,general,alkitab_sasak_Mat_6_2
SASAK_SENT_000192,"Laguq lamun side pade ngebeng sedekah, beng secare tedoq-tedoq, adeq ndeq araq saq nenaoq.",14,general,alkitab_sasak_Mat_6_3
SASAK_SENT_000193,"Alurang perbuatande nike ndeq tetaoq siq sai juaq, kecuali Bapa side saq leq sorge.",14,general,alkitab_sasak_Mat_6_4
SASAK_SENT_000194,"Ie cingakin perbuatan side saq ndeq teserioq siq dengan, dait gen ngicanin upaq tipaq side pade.""",16,general,alkitab_sasak_Mat_6_4
SASAK_SENT_000195,"Lamun side pade bedo'e, ndaq bedo'e maraq dengan munapik.",9,general,alkitab_sasak_Mat_6_5
SASAK_SENT_000196,Ie pade demen bedo'e nganjeng leq bale ibadah dait leq perempatan adeqne teserioq siq dengan.,15,general,alkitab_sasak_Mat_6_5
SASAK_SENT_000197,"Tiang badaq side, nike upaq saq sampun ie pade terimaq.",10,general,alkitab_sasak_Mat_6_5
SASAK_SENT_000198,"Laguq lamun side pade bedo'e, tame ojok kamar dait impet lawangne, terus bedo'e tipaq Bapa side saq ndeq penggitan nike, make Bapa side saq cingakin perbuatande saq ndeq tetaoq siq dengan gen ngicanin upaq leq side.",36,general,alkitab_sasak_Mat_6_6
SASAK_SENT_000199,"Lamun side pade bedo'e, ndaq belo-belo maraq dengan saq ndeq kenal Allah.",12,general,alkitab_sasak_Mat_6_7
SASAK_SENT_000200,Ie pade paran bahwe napi saq ie pade tunas nike gen tepirengang lantaran do'e ie pade saq belo nike.,19,general,alkitab_sasak_Mat_6_7
SASAK_SENT_000201,Ndaq maraq ie pade.,4,general,alkitab_sasak_Mat_6_8
SASAK_SENT_000202,"Bapa side sampun wikan napi saq side pade perluang, sendeqman side pade tunas.",13,general,alkitab_sasak_Mat_6_8
SASAK_SENT_000203,"Jari, bedo'e maraq niki: 'Bapa tiang pade saq araq leq sorge, tesuciang pesengan Deside.",14,general,alkitab_sasak_Mat_6_9
SASAK_SENT_000204,"Rauhang Kerajaan Deside, jariang pekayunan Deside leq gumi maraq leq sorge.",11,general,alkitab_sasak_Mat_6_10
SASAK_SENT_000205,Leq jelo niki icanin tiang pade keloran saq tiang pade perluang.,11,general,alkitab_sasak_Mat_6_11
SASAK_SENT_000206,"Ampunin tiang pade leman salaq tiang pade, maraq tiang pade sampun ngampunin dengan saq salaq tipaq tiang pade;",18,general,alkitab_sasak_Mat_6_12
SASAK_SENT_000207,"dait sampunang gadingang tiang pade ojok dalem cobe, laguq bebasang tiang pade leman kuase saq jahat.",16,general,alkitab_sasak_Mat_6_13
SASAK_SENT_000208,Sengaq Deside epen dowe Kerajaan dait kuase dait kemuliean jangke selaeq-laeqne.,11,general,alkitab_sasak_Mat_6_13
SASAK_SENT_000209,"Sengaq lamun side pade ngampunin dengan saq salaq leq side pade, make Bapa side leq sorge endah gen ngampunin kesalaqande.",20,general,alkitab_sasak_Mat_6_14
SASAK_SENT_000210,"Laguq lamun side pade ndeq ngampunin salaq dengan lain, Bapa side saq leq sorge endah ndeq gen ngampunin kesalaqande.""",19,general,alkitab_sasak_Mat_6_15
SASAK_SENT_000211,"Lamun side pade puase, ndaq petitoqang ruende saq susah, maraq dengan munapik.",12,general,alkitab_sasak_Mat_6_16
SASAK_SENT_000212,Ie pade salin sebengne adeq selapuq dengan nenaoq bahwe ie pade puase.,12,general,alkitab_sasak_Mat_6_16
SASAK_SENT_000213,"Pade inget, nike upaq saq ie pade sampun terimaq.",9,general,alkitab_sasak_Mat_6_16
SASAK_SENT_000214,"Laguq lamun side pade puase, beseraup dait sisir bulunde,",9,general,alkitab_sasak_Mat_6_17
SASAK_SENT_000215,"adeq ndeq araq saq nenaoq bahwe side pade puase, kecuali Bapa side saq ndeq penggitan nike doang.",17,general,alkitab_sasak_Mat_6_18
SASAK_SENT_000216,"Ie cingakin perbuatande saq ndeq penggitan nike dait gen ngicanin upaq tipaq side pade.""",14,general,alkitab_sasak_Mat_6_18
SASAK_SENT_000217,Ndaq ngumpulang harte umaq diriqde leq gumi; leq gumi temerene dait karat gen nyenyedaq dait maling gen dateng paling harte nike.,21,general,alkitab_sasak_Mat_6_19
SASAK_SENT_000218,"Laguq, kumpulang harte umaq diriqde leq sorge; leq sorge temerene dait karat ndeq gen nyenyedaq dait maling ndeq dateng paling harte nike.",22,general,alkitab_sasak_Mat_6_20
SASAK_SENT_000219,"Sengaq leq mbe hartende araq, leq derike endah angende!""",9,general,alkitab_sasak_Mat_6_21
SASAK_SENT_000220,Penenteng nike dilah leq awak.,5,general,alkitab_sasak_Mat_6_22
SASAK_SENT_000221,"Lamun penentengde solah, selapuq awakde jari terang.",7,general,alkitab_sasak_Mat_6_22
SASAK_SENT_000222,"Laguq lamun penentengde jahat, selapuq awakde jari peteng dedet.",9,general,alkitab_sasak_Mat_6_23
SASAK_SENT_000223,"Jari lamun terang saq araq leq dalem diriqde nike peteng, berembe peteng dedetne peteng nike!""",15,general,alkitab_sasak_Mat_6_23
SASAK_SENT_000224,Ndeq araq sopoq dengan juaq saq bau begawean leq due majikan.,11,general,alkitab_sasak_Mat_6_24
SASAK_SENT_000225,"Sengaq lamun maraq nike ie gen meriq leq saq sopoq dait ngasihin saq lain, atao ie gen setie leq saq sopoq dait ndeq gen merhatiang saq lain.",27,general,alkitab_sasak_Mat_6_24
SASAK_SENT_000226,Maraq nike endah halne side pade; side pade ndeq bau begawean tipaq Allah dait tipaq dowe bande endah.,18,general,alkitab_sasak_Mat_6_24
SASAK_SENT_000227,"Keranaq nike Tiang badaq side pade: Ndaq side pade kuatir mengenai idupde, napi saq gen side pade kelor atao inem, atao napi saq gen side pade kadu.",27,general,alkitab_sasak_Mat_6_25
SASAK_SENT_000228,Tekan idup nike pentingan leman keloran dait awak pentingan leman kelambi?,11,general,alkitab_sasak_Mat_6_25
SASAK_SENT_000229,Pade serioq kedit leq langit.,5,general,alkitab_sasak_Mat_6_26
SASAK_SENT_000230,"Ie pade ndeq uwah sawur bineq, ndeq uwah mataq dait ndeq uwah endah ngumpulang hasil taletanne leq dalem lumbung, laguq Bapa side saq leq sorge peliharaq ie pade.",28,general,alkitab_sasak_Mat_6_26
SASAK_SENT_000231,Tekan side pade jaoq beleqan ajine ketimbang kedit?,8,general,alkitab_sasak_Mat_6_26
SASAK_SENT_000232,Sai leq antare side pade siq kuatirne bau ngeromboq umurne timaqne sekediq?,12,general,alkitab_sasak_Mat_6_27
SASAK_SENT_000233,Kembeq side pade kuatir mengenai kelambinde?,6,general,alkitab_sasak_Mat_6_28
SASAK_SENT_000234,Perhatiang berembe kembang bakung saq tiwoq leq lendang.,8,general,alkitab_sasak_Mat_6_28
SASAK_SENT_000235,Kembang-kembang nike ndeq uwah begawean dait ndeq uwah nyesek;,9,general,alkitab_sasak_Mat_6_28
SASAK_SENT_000236,"laguq Tiang badaq side: Nabi Sulaiman timaq ie sugih gati, ndeq ngengadu kelambi saq solahne maraq kembang-kembang nike!",18,general,alkitab_sasak_Mat_6_29
SASAK_SENT_000237,Pupaq leq lendang tiwoq jelo niki dait lemaq tesedut jangke bis.,11,general,alkitab_sasak_Mat_6_30
SASAK_SENT_000238,Laguq Allah payas pupaq nike solah gati.,7,general,alkitab_sasak_Mat_6_30
SASAK_SENT_000239,Lebih-lebih side pade!,3,general,alkitab_sasak_Mat_6_30
SASAK_SENT_000240,Laguq side pade kurang percaye!,5,general,alkitab_sasak_Mat_6_30
SASAK_SENT_000241,"Keranaq nike, ndaq side pade kuatir dait bebase, 'Napi saq gen ite kelor?' atao 'Napi saq gen ite inem?' atao 'Napi saq gen ite kadu?'",25,general,alkitab_sasak_Mat_6_31
SASAK_SENT_000242,Selapuq nike teboyaq siq bangse-bangse saq ndeq kenal kance Allah.,10,general,alkitab_sasak_Mat_6_32
SASAK_SENT_000243,"Padahal napi saq side pade perluang leq dalem idupde, selapuqne nike sampun tewikanang siq Bapa side pade.",17,general,alkitab_sasak_Mat_6_32
SASAK_SENT_000244,"Laguq boyaq juluq Kerajaan Allah dait kebenaranne, make selapuq saq lain endah gen teromboqang tipaq side pade siq Allah.",19,general,alkitab_sasak_Mat_6_33
SASAK_SENT_000245,"Keranaq nike, ndaq kuatir mengenai jelo saq lemaq.",8,general,alkitab_sasak_Mat_6_34
SASAK_SENT_000246,Sengaq jelo saq lemaq araq kesusahanne mesaq.,7,general,alkitab_sasak_Mat_6_34
SASAK_SENT_000247,"Jari, kesusahan sejelo cukup jari sejelo.""",6,general,alkitab_sasak_Mat_6_34
SASAK_SENT_000248,"Ndaq side pade hakimin dengan lain, adeq side pade ndeq tehakimin siq Allah.",13,general,alkitab_sasak_Mat_7_1
SASAK_SENT_000249,"Sengaq berembe entande hakimin dengan lain, maraq nike endah Allah gen hakimin side pade.",14,general,alkitab_sasak_Mat_7_2
SASAK_SENT_000250,"Ukuran saq side pade kadu leq dengan lain, nike endah gen tekadu siq Allah leq side pade.",17,general,alkitab_sasak_Mat_7_2
SASAK_SENT_000251,"Kembeq side pade pedasang bubuk kayuq leq dalem penenteng semetonde, padahal balok leq dalem penentengde, ndeq side pade perhatiang?",19,general,alkitab_sasak_Mat_7_3
SASAK_SENT_000252,"Berembe side pade bau bebase leq semetonde, 'Alurang tiang sugulang bubuk kayuq saq araq leq penentengde,' padahal leq dalem penentengde mesaq araq balok?",23,general,alkitab_sasak_Mat_7_4
SASAK_SENT_000253,Hai dengan munapik!,3,general,alkitab_sasak_Mat_7_5
SASAK_SENT_000254,"Sugulang juluq balok leman penentengde mesaq, baruq side bau pedas serioq dait bau nyugulang bubuk kayuq leman penenteng semetonde.",19,general,alkitab_sasak_Mat_7_5
SASAK_SENT_000255,"Ndaq ngebeng barang saq suci tipaq acong, dait ndaq side saut mutiarende tipaq bawi, adeq ndaq ie icaq-icaq kadu naene terus ie bebalik garang side.""",25,general,alkitab_sasak_Mat_7_6
SASAK_SENT_000256,"Pade tunas, make side pade gen nerimaq.",7,general,alkitab_sasak_Mat_7_7
SASAK_SENT_000257,"Pade boyaq, make side pade gen mauq.",7,general,alkitab_sasak_Mat_7_7
SASAK_SENT_000258,"Pade ketok lawang, make side pade gen tebukaqang lawang.",9,general,alkitab_sasak_Mat_7_7
SASAK_SENT_000259,"Sengaq dengan saq nunas gen nerimaq; dengan saq boyaq gen mauq; dait dengan saq ngetok lawang, gen tebukaqang lawang.",19,general,alkitab_sasak_Mat_7_8
SASAK_SENT_000260,"Leq antare side pade napi araq bapaq saq ngebeng batu leq bijene, lamun ie ngendeng ruti?",16,general,alkitab_sasak_Mat_7_9
SASAK_SENT_000261,Atao ngebeng ulah lamun ie ngendeng empaq?,7,general,alkitab_sasak_Mat_7_10
SASAK_SENT_000262,"Jari, lamun side pade saq jahat, tao ngebeng saq bagus leq bije-bijende.",12,general,alkitab_sasak_Mat_7_11
SASAK_SENT_000263,Lebih-lebih Bapa side pade leq sorge!,6,general,alkitab_sasak_Mat_7_11
SASAK_SENT_000264,Ie lebihan malik gen ngicanin saq bagus tipaq sebilang dengan saq nunas leq Ie.,14,general,alkitab_sasak_Mat_7_11
SASAK_SENT_000265,Perlakuang dengan lain maraq side pade mele teperlakuang siq ie pade.,11,general,alkitab_sasak_Mat_7_12
SASAK_SENT_000266,"Nike intine selapuq Hukum Taurat dait kitab nabi-nabi.""",8,general,alkitab_sasak_Mat_7_12
SASAK_SENT_000267,"Silaq tame leman lawang saq supit, sengaq lawang dait langan saq nuju ojok nerake nike beleq dait gamber, dait luweq dengan saq tame liwat derike.",25,general,alkitab_sasak_Mat_7_13
SASAK_SENT_000268,Laguq mule supit dait sengke lawang dait langan saq jauq dengan tipaq idup nike.,14,general,alkitab_sasak_Mat_7_14
SASAK_SENT_000269,"Dait cume sekediq dengan saq ndait lawang dait langan nike.""",10,general,alkitab_sasak_Mat_7_14
SASAK_SENT_000270,Onyaq-onyaq tipaq nabi-nabi palsu.,4,general,alkitab_sasak_Mat_7_15
SASAK_SENT_000271,"Ie pade dateng tipaq side pade nyamar maraq dombe, laguq ie pade setetune maraq serigale saq buas.",17,general,alkitab_sasak_Mat_7_15
SASAK_SENT_000272,Side pade gen kenal ie pade leman hasil perbuatanne.,9,general,alkitab_sasak_Mat_7_16
SASAK_SENT_000273,"Bebenes bedui ndeq nyugulang buaq anggur, dait pupaq bedui ndeq ngasilang buaq are.",13,general,alkitab_sasak_Mat_7_16
SASAK_SENT_000274,Leman lolo saq solah tehasilang buaq saq solah.,8,general,alkitab_sasak_Mat_7_17
SASAK_SENT_000275,Dait leman lolo saq ndeq solah tehasilang buaq saq ndeq solah.,11,general,alkitab_sasak_Mat_7_17
SASAK_SENT_000276,"Lolo saq solah ndeq bau ngasilang buaq saq lenge, dait lolo saq ndeq solah ndeq bau ngasilang buaq saq solah.",20,general,alkitab_sasak_Mat_7_18
SASAK_SENT_000277,"Sebilang lolo saq ndeq ngasilang buaq saq solah, terebaq dait tesedut.",11,general,alkitab_sasak_Mat_7_19
SASAK_SENT_000278,Maraq nike endah halne nabi-nabi palsu.,6,general,alkitab_sasak_Mat_7_20
SASAK_SENT_000279,"Side pade gen kenal ie pade leman hasil perbuatanne.""",9,general,alkitab_sasak_Mat_7_20
SASAK_SENT_000280,"Ndeqne sebilang dengan saq ngempoh Tiang, 'Junjungan Saq Mulie, Junjungan Saq Mulie,' saq gen tame ojok dalem Kerajaan Sorge, laguq cume dengan-dengan saq ngelaksaneang pekayunan Bapa Tiang leq sorge.",29,general,alkitab_sasak_Mat_7_21
SASAK_SENT_000281,"Leq jelo kiamat, luweq dengan gen bebase leq Tiang, 'Junjungan Saq Mulie, Junjungan Saq Mulie, tekan siq pesengan Pelungguh tiang pade sampun benubuat, siq pesengan Pelungguh tiang pade sampun sediq roh-roh jahat dait siq pesengan Pelungguh endah tiang pade ngaraqang luweq muqjizat?'",42,general,alkitab_sasak_Mat_7_22
SASAK_SENT_000282,"Laguq Tiang gen jawab ie pade, 'Tiang ndeq uwah kenal kance side pade.",13,general,alkitab_sasak_Mat_7_23
SASAK_SENT_000283,Nyedi leman taoq niki!,4,general,alkitab_sasak_Mat_7_23
SASAK_SENT_000284,"Side pade saq gaweq jahat!'""",5,general,alkitab_sasak_Mat_7_23
SASAK_SENT_000285,"Dengan saq dengah manik Tiang niki dait ngelaksaneang hal nike, dengan nike pade maraq dengan bijaksane saq penganjeng balene leq atas batu.",22,general,alkitab_sasak_Mat_7_24
SASAK_SENT_000286,"Leq waktu turun ujan, dait aiq belabur dateng terus angin beleq timpe bale nike, bale nike ndeq ruk sengaq tepenganjeng leq atas batu.",23,general,alkitab_sasak_Mat_7_25
SASAK_SENT_000287,"Dait dengan saq dengah manik Tiang niki laguq ie ndeq ngelaksaneang hal nike, dengan nike pade maraq dengan saq bodo, saq penganjeng balene leq atas geres.",26,general,alkitab_sasak_Mat_7_26
SASAK_SENT_000288,"Leq waktu turun ujan, dait aiq belabur dateng terus angin beleq timpe bale nike, bale nike gen ruk dait luweq gati sedene!""",22,general,alkitab_sasak_Mat_7_27
SASAK_SENT_000289,"Ahirne Deside Isa selese ngajahang, dait dengan-dengan saq araq leq derike takjub gati dengah pengajahan-Ne,",15,general,alkitab_sasak_Mat_7_28
SASAK_SENT_000290,"sengaq Ie ngajah ie pade siq wibawe, ndeq maraq ahli-ahli Taurat ie pade.",13,general,alkitab_sasak_Mat_7_29
SASAK_SENT_000291,"Deside Isa turun leman bukit, dait luweq dengan ngiring Ie.",10,general,alkitab_sasak_Mat_8_1
SASAK_SENT_000292,"Leq waktu nike, dateng sopoq dengan saq sakit kuste.",9,general,alkitab_sasak_Mat_8_2
SASAK_SENT_000293,"Ie sujut leq arepan Deside Isa, dait matur, ""Paq, lamun Pelungguh kayun, Pelungguh bau nyelahang tiang.""",16,general,alkitab_sasak_Mat_8_2
SASAK_SENT_000294,"Deside Isa jamah dengan nike, dait bemanik, ""Tiang mele, mangkin side selah!"" Langsung waktu nike endah penyakit dengan nike telang.",20,general,alkitab_sasak_Mat_8_3
SASAK_SENT_000295,"Beterus manik Deside Isa leq ie, ""Inget, ndaq side tuturang hal nike leq sai-sai.",14,general,alkitab_sasak_Mat_8_4
SASAK_SENT_000296,"Laguq silaq lumbar ojok imam, dait tunas ie pastiang bahwe side sampun selah.",13,general,alkitab_sasak_Mat_8_4
SASAK_SENT_000297,"Sesampun nike, aturang kurban saq teprentahang siq Musa, jari bukti leq dengan-dengan bahwe side tetu-tetu sampun selah!""",17,general,alkitab_sasak_Mat_8_4
SASAK_SENT_000298,"Sewaktu Deside Isa tame ojok kote Kapernaum, sopoq prewire parek tipaq Deside Isa dait nunas tulung,",16,general,alkitab_sasak_Mat_8_5
SASAK_SENT_000299,"Paq,"" atur prewire nike, ""pelayan tiang sakit leq bale.",9,general,alkitab_sasak_Mat_8_6
SASAK_SENT_000300,"Ie kepaq dait tindoq leq petindoqanne dait menderite gati.""",9,general,alkitab_sasak_Mat_8_6
SASAK_SENT_000301,"Manik Deside Isa, ""Tiang gen dateng nyelahang ie.""",8,general,alkitab_sasak_Mat_8_7
SASAK_SENT_000302,"Laguq prewire nike matur, ""Paq, tiang nenten patut nerimaq Pelungguh leq balen tiang.",13,general,alkitab_sasak_Mat_8_8
SASAK_SENT_000303,"Silaq Pelungguh manikang sopoq ucapan doang, laun pelayan tiang nike gen selah.",12,general,alkitab_sasak_Mat_8_8
SASAK_SENT_000304,Sengaq tiang endah bedowe atasan dait tiang harus taat leq ie.,11,general,alkitab_sasak_Mat_8_9
SASAK_SENT_000305,Dait leq bawaq tiang endah araq prajurit-prajurit saq harus taat leq prentah tiang.,13,general,alkitab_sasak_Mat_8_9
